ID,Movie Name,Year,Timing(min),Rating(10),Genre,Language,Votes
tt1414851,Nirmala Machindra Kamble,1999,-,-,"Crime, Drama, Thriller            ",marathi,-
tt4834850,Romance Complicated,2016,150 min,6.8,Romance            ,gujarati,193
tt0466553,Golapi Ekhon Bilatey,2010,-,7.4,Musical            ,bengali,28
tt0238936,Devdas,I 2002,185 min,7.6,"Drama, Musical, Romance            ",hindi,38913
tt0240530,Gayathri,1973,-,-,-,malayalam,-
tt10127628,Jakkanna,2016,-,5.9,"Comedy, Drama            ",telugu,63
tt0110140,Insaniyat,1994,180 min,3,"Action, Crime, Drama            ",hindi,259
tt4694442,Parion Ki Shahzadi,1968,-,-,Fantasy            ,hindi,-
tt1319605,Bettada Thayi,1986,131 min,7.3,-,kannada,11
tt0258295,Vivahasammanam,1971,-,-,Drama            ,malayalam,-
tt0262723,Raga Deepam,1982,-,-,-,telugu,-
tt0247639,Prithviraj Samyogita,1946,-,-,-,hindi,-
tt5935408,Life of a Siachen Soldier,2009,24 min,-,"Documentary, Short            ",urdu,-
tt4004812,Jaal Pe Jaal,2003,-,-,Mystery            ,hindi,-
tt0158479,Badi Bahen,1950,-,-,-,hindi,-
-,Firrkie,,-,-,Thriller            ,hindi,-
tt0235436,Gowri,1992,-,-,-,malayalam,-
tt10579994,Evidey,2019,117 min,5.1,"Drama, Mystery, Thriller            ",malayalam,32
tt3852204,Naakhoon,2001,-,-,Horror            ,hindi,-
tt12077832,Sukumar,I 2020,-,-,Family            ,kannada,-
tt0443594,Naina,2005,104 min,4.2,"Drama, Horror, Mystery            ",hindi,766
tt0355910,Pralaya Rudrudu,1982,124 min,8.4,-,telugu,27
tt0274685,Navvite Navaratnalu,1951,-,-,"Musical, Drama            ",telugu,-
tt0279336,Ponnaranjanam,1990,-,-,Drama            ,malayalam,-
tt5048928,Tehzeeb,2015,15 min,8,"Short, Drama            ",urdu,6
tt12369428,Raju Gari Kidnap,2020,87 min,7,"Action, Comedy, Crime            ",telugu,7
tt4354566,The Lost Salesman of Delhi,2014,97 min,7.9,"Adventure, Drama, Mystery            ",hindi,39
tt1815890,Raasta Roko,2006,-,-,Drama            ,marathi,-
tt0366616,Inkaar,1977,135 min,6.9,"Mystery, Thriller            ",hindi,184
tt0110449,Mammo,1994,130 min,7.7,Drama            ,hindi,402
tt0417735,The Hangman,2005,106 min,6.9,"Crime, Drama, Thriller            ",hindi,59
tt11952776,Karnan Napoleon Bhagat Singh,2020,-,-,"Mystery, Thriller            ",malayalam,-
tt10953342,puriyatha puthir,1990,-,7.3,Crime            ,tamil,19
tt7208648,Jawaan,2017,134 min,4.6,"Action, Thriller            ",telugu,390
tt8487988,Vith,2017,84 min,7.9,Drama            ,malayalam,23
tt0086230,Sadma,1983,141 min,8.4,"Drama, Romance            ",hindi,2967
tt0236522,Munna,1969,-,-,-,hindi,-
tt0159096,Vipranarayana,1937,-,-,"Musical, Drama, Romance            ",telugu,-
tt1510826,Pilla? Piduga?,1972,127 min,-,"Adventure, Western            ",telugu,-
-,Green Blackberries,,63 min,-,Drama            ,nepali,-
tt2398153,Dildaara,1998,153 min,-,Drama            ,punjabi,-
tt13572828,Sorry Teacher,2012,-,-,Romance            ,telugu,-
tt0187481,Santham Bheekaram,1985,-,5.6,Drama            ,malayalam,8
tt0476527,Bluffmaster,2005,137 min,6.6,"Comedy, Crime, Drama            ",hindi,5878
tt13335114,Deyyama Mazaka,2017,-,7.5,Horror            ,telugu,6
tt13217908,Juzt Married,2015,109 min,-,"Drama, Romance            ",malayalam,-
tt2791216,Chetna Do Rah Par,1980,-,-,Action            ,hindi,-
tt7154710,Sindur Khela,1999,148 min,3.8,"Action, Drama, Romance            ",bengali,6
tt0384822,Badnam Farishte,1971,-,5.9,"Crime, Drama            ",hindi,19
tt8208098,Pyaar Prema Kaadhal,2018,145 min,6.6,"Drama, Musical, Romance            ",tamil,921
tt0256584,Adutha Veetu Penn,1960,-,6.6,-,tamil,14
tt5985446,Shree,2002,148 min,6.3,"Action, Drama            ",tamil,156
-,Sardar's Grandson,2021,139 min,-,"Comedy, Drama, Romance            ",hindi,-
tt11651610,The Voter,2021,-,-,Drama            ,malayalam,-
tt5908774,Chand Aur Chandni,1968,-,-,"Drama, Romance            ",urdu,-
tt2166047,Paalai,2011,-,6.4,"Drama, History            ",tamil,29
tt5707016,Unveiled: The Kohistan Video Scandal,2016,85 min,6.7,"Documentary, Crime            ",urdu,6
tt14090342,Paru Wife of Devadas,2014,-,-,Drama            ,kannada,-
tt3399426,Kanch Aur Heera,1972,-,-,Romance            ,hindi,-
tt0282615,Ingine Oru Nilapakshi,2000,148 min,3.7,Musical            ,malayalam,29
tt4743380,Mrig Trishna,1975,-,-,Drama            ,hindi,-
tt13940578,Gokula Krishna,2012,-,-,Drama            ,kannada,-
tt0052411,Yahudi,1958,170 min,7.2,"Action, Drama, Romance            ",oriya,205
tt4656676,Agla Mausam,1989,-,-,Drama            ,hindi,-
-,Manmauji,,-,-,Drama            ,marathi,-
tt1414495,Hasiru Thorana,1970,150 min,8.1,-,kannada,12
tt0253157,Jamba Lakidi Pamba,1993,131 min,8.2,Comedy            ,telugu,1112
tt0231345,Chaubees Ghante,1958,-,-,Action            ,hindi,-
tt9448860,Anand,1941,-,-,Drama            ,hindi,-
tt10867504,Fan,2019,145 min,9.1,Drama            ,kannada,907
tt0291888,Enikkum Oru Divosam,1982,-,5.6,-,malayalam,9
tt2193145,Maharana Pratap: The First Freedom Fighter,2012,145 min,5,"Action, War            ",hindi,104
tt0482709,Doosri Maa,1968,-,-,-,urdu,-
tt4819546,The Writer,IV 2015,107 min,5.9,"Crime, Mystery            ",hindi,15
-,Bikers Gang 2040,,112 min,-,Thriller            ,gujarati,-
tt1645040,Bekhabar,1961,-,-,Drama            ,urdu,-
tt14321492,Bhervi,1960,-,-,Drama            ,marathi,-
tt10852336,Hridoy Haran,2015,-,-,"Drama, Romance            ",bengali,-
tt11354426,Vai Pandhal,1984,-,-,Comedy            ,tamil,-
tt4771828,Minister Fatakesto,2007,175 min,6.3,"Action, Drama, Musical            ",bengali,119
tt0274601,Kambar,1938,177 min,-,-,tamil,-
tt13729994,Nanna Olavina Banna,2010,137 min,-,Drama            ,kannada,-
tt0243514,Raja Aur Rana,1984,-,6,"Action, Comedy, Crime            ",hindi,8
tt0352479,Kala Rathri,1987,-,-,-,malayalam,-
tt4255670,No. 9,1999 TV Movie,28 min,-,"Crime, Drama, Horror            ",urdu,-
tt14085486,Gandhiji Kanasu,2014,142 min,-,Drama            ,kannada,-
tt0252974,Car Thief,1986,150 min,7,Action            ,hindi,13
tt0137349,Albela,1951,158 min,6.9,"Comedy, Drama, Musical            ",hindi,78
tt0085137,Adaminte Variyellu,1983,142 min,7.6,Drama            ,malayalam,89
tt0320603,Thaalappoly,1977,145 min,-,-,malayalam,-
tt3743514,Daaku Dilruba,2000,-,-,Action            ,hindi,-
tt8523050,Othello,2014,-,-,Drama            ,assamese,-
tt5476500,Ishhya,2006,115 min,5.5,Comedy            ,marathi,13
tt1589495,Rafta Rafta: The Speed,2006,-,4.6,"Action, Crime, Drama            ",hindi,5
tt1227524,Aashayein,2010,120 min,7.1,Drama            ,hindi,1249
tt12229476,Patalin,1981,-,-,Drama            ,marathi,-
tt7497346,Aye Sanam Tere Liye,2018,-,-,Romance            ,hindi,-
tt0231824,Jighansa,1951,112 min,7.8,"Drama, Mystery, Thriller            ",bengali,26
tt9428246,Lakhimi,2009,79 min,-,"Musical, Romance            ",assamese,-
-,Kisalay,2021,-,-,Drama            ,bengali,-
tt6194632,Tree of Tongues in Tripura,2016,75 min,-,Documentary            ,malayalam,-
tt0235169,Agrajan,1995,-,5.3,-,malayalam,7
tt2677080,Apaatkaal,1993,137 min,6.6,Action            ,hindi,5
tt6544384,Rum,2017,131 min,4.1,Horror            ,tamil,121
tt9319760,Ondu Sanna Break Na Nantara,2018,-,-,Drama            ,kannada,-
tt7112790,Parikrama,2006,142 min,-,Drama            ,bengali,-
tt0271572,Iyer the Great,1990,123 min,6.9,Thriller            ,malayalam,252
tt13746724,Andha Naal Nyabagam,2005,-,-,Drama            ,tamil,-
tt1589973,Anuraag,1990,-,7.1,Drama            ,bengali,8
tt0280176,Vayyari Bhama,1953,-,-,-,telugu,-
tt14311188,Medan,2004,-,-,-,punjabi,-
tt0139237,Gazal,1964,129 min,7.2,"Drama, Musical, Romance            ",oriya,40
tt0249439,Chitthi,1941,-,-,Drama            ,bengali,-
-,Naanu Ladies,,-,-,Drama            ,kannada,-
tt0843328,Chatrapathi,2005,158 min,7.6,"Action, Drama            ",telugu,3921
tt0089582,Mera Jawab,1985,-,5.6,Action            ,hindi,34
tt2258337,Eega,2012,145 min,7.7,"Action, Comedy, Fantasy            ",tamil,21675
tt1516114,Pankatilak,1961,-,-,Drama            ,bengali,-
-,Koochie Koochie Hota Hai,2021,-,-,"Animation, Family, Musical            ",hindi,-
tt4522052,Bench Talkies,2015,116 min,5.7,Drama            ,tamil,50
tt1828289,Shagird,2011,143 min,7.1,"Action, Crime, Drama            ",hindi,1907
tt0154839,Manmoyee Girls School,1935,152 min,-,Drama            ,bengali,-
tt1610418,Prem Kaa Game,2010,-,3.4,"Comedy, Drama            ",gujarati,212
tt11155074,Ye Dil Mera,2019– ,38 min,7.9,"Drama, Mystery, Romance            ",oriya,229
tt0261033,Mahakavi Kalidasu,I 1960,-,7.4,"Drama, History, Musical            ",telugu,18
tt0400365,Dilwale Kabhi Na Hare,1992,-,3.7,Romance            ,hindi,12
tt7189558,Vekh Baraatan Challiyan,2017,122 min,7.1,"Comedy, Drama            ",punjabi,472
tt5457840,Krishna Gaadi Veera Prema Gaadha,2016,148 min,7.5,"Action, Comedy, Romance            ",telugu,2062
tt6745536,Nenorakam,2017,-,5.4,Action            ,telugu,12
tt0155135,Sahib Bahadur,1977,-,7,Comedy            ,hindi,27
tt1579696,Sampradhayam,1996,119 min,-,Family            ,telugu,-
tt2955850,Sajawal,1971,-,-,Drama            ,punjabi,-
tt4780120,Ucchi Haveli,1991,-,-,Action            ,punjabi,-
tt2476252,A Seaside Story,2004,45 min,-,Drama            ,marathi,-
tt11071016, Coke Studio,2008– ,-,-,Music            ,urdu,-
tt0238666,Sochi Sadhu Oalkhava,1966,-,-,-,marathi,-
tt3475502,Sangdil,1967,-,-,Action            ,hindi,-
tt0231166,Apna Ghar,1989,-,-,"Drama, Family            ",hindi,-
tt0259080,Vanasundari,1951,-,-,-,tamil,-
tt13128748,Rock the Shaadi,2014,-,-,"Comedy, Horror            ",hindi,-
tt0156884,Pazhani,1965,-,6.2,-,tamil,5
tt7983428,Panchayat,2017,138 min,6.3,"Drama, History            ",nepali,10
tt11739498,30 Rojullo Preminchadam Ela?,2021,143 min,5.5,Romance            ,telugu,631
tt4010302,Aranmanai,2014,160 min,5.2,"Comedy, Horror            ",tamil,778
tt3667376,Frog,2012,21 min,-,"Short, Drama            ",malayalam,-
tt0259899,Brahmachari,II 1968,-,-,"Drama, Comedy            ",telugu,-
tt0372959,Hatimtai,1947,-,-,"Adventure, Fantasy            ",hindi,-
tt8718666,February 14 necklace road,2000,135 min,-,"Drama, Mystery, Thriller            ",telugu,-
tt8972488,Widow of Silence,2018,85 min,6.9,Drama            ,urdu,108
tt14254548,Ram Ram Pahuna,1950,-,-,Drama            ,marathi,-
tt0215560,Bhakta Ke Bhagwan,1934,-,-,-,hindi,-
tt13760814,Point Blank,2021,104 min,5.5,Drama            ,telugu,17
tt2855114,Na Bhoole Hain Na Bhoolenge,1988,-,-,Romance            ,hindi,-
tt10209956,Welcome Home,I 2019,-,8.6,Family            ,marathi,17
tt0446349,Haste Hasate,1998,140 min,-,Comedy            ,hindi,-
tt6660112,Nabab,2017,140 min,7.4,"Comedy, Romance, Thriller            ",bengali,996
tt0249936,Saptapadhi,1981,-,7.2,"Drama, Family, Musical            ",malayalam,134
tt6093894,Ettekal Second,2014,-,4.7,"Drama, Romance            ",malayalam,10
tt2224313,Listen... Amaya,2013,108 min,6.7,Drama            ,hindi,585
tt13098992,Melkote Manja,2017,-,-,Drama            ,kannada,-
tt1371712,Fairytale of Kathmandu,2007,60 min,7.5,Documentary            ,nepali,56
tt0369205,Aata Bombatta,1990,-,-,-,kannada,-
tt0187604,Yashoda Krishna,I 1975,175 min,6.1,"Drama, Musical            ",telugu,15
tt1575520,Chiru Navvuto,2000,147 min,7.2,"Comedy, Drama, Romance            ",telugu,164
tt7504208,Aadesh the Power of Law,2017,122 min,8.3,Drama            ,marathi,6
tt4888834,Ennu Ninte Moideen,2015,166 min,8,"Biography, Drama, Romance            ",malayalam,4689
tt7317482,Pailwaan,2019,166 min,6.4,"Action, Drama, Sport            ",kannada,1595
tt3310096,Sassi Punnu,1977,-,-,Action            ,punjabi,-
tt6405694,Paulettante Veedu,2016,106 min,3.3,Drama            ,malayalam,6
tt6001878,Meendum Oru Kadhal Kadhai,2016,144 min,6.5,"Drama, Musical, Romance            ",tamil,84
tt7355718,Aadu - Oru Bheegara Jeevi Aanu 2,2017,160 min,7.1,Comedy            ,malayalam,1787
tt3433162,Holidays,IV 2010,-,-,Drama            ,malayalam,-
tt5749510,Mera Yaar Mila de,2016– ,-,8.5,Romance            ,urdu,42
tt9768922,Veer Champaraj Walo,1975,-,-,Drama            ,gujarati,-
tt0494828,Shama-E-Mohabbat,1977,-,2.1,Musical            ,urdu,18
tt11012266,Tridev,2016,156 min,-,Drama            ,bhojpuri,-
tt1954470,Gangs of Wasseypur,2012,321 min,8.2,"Action, Comedy, Crime            ",hindi,84087
tt8914562,Annanagar Mudhal Theru,1988,159 min,5.8,Drama            ,tamil,14
tt0253093,Gangavataran,1937,134 min,6.7,-,hindi,11
tt4484900,Sandhithavaelai,2000,-,5.6,-,tamil,15
tt11924758,Comedy Koduran,2020,-,-,Comedy            ,tamil,-
-,Porkuthirai,,-,-,Drama            ,tamil,-
tt4448372,Nannbenda,2015,148 min,3.6,"Comedy, Romance            ",tamil,351
tt7247688,Nasheebachi Aishi Taishi,2009,137 min,-,Comedy            ,marathi,-
tt0378451,Njaan Salperu Raman Kutty,2004,-,3.7,"Comedy, Drama            ",malayalam,116
tt11423132, Alif Laila,1997–2002,-,-,"Adventure, Fantasy            ",urdu,-
tt0232254,Pahela Pyaar,1947,-,-,-,hindi,-
-,Pitha,2021,-,-,Drama            ,tamil,-
tt4084182,Bahaddur,2014,153 min,6.6,Romance            ,kannada,174
tt0253695,Shyam Sundar,I 1932,136 min,-,-,marathi,-
tt10443608,Mausam,2014– ,-,-,-,urdu,-
tt14504536,Meer Abru,2019,-,-,Drama            ,urdu,-
tt10467800,Aleesha,2004,-,-,Drama            ,konkani,-
tt13729764,Parole,2010,-,-,Drama            ,kannada,-
tt11156056,Pyar Mein Thoda Twist,2020,-,-,Drama            ,hindi,-
tt7026718,Crow in the Mist,2017,17 min,-,Short            ,nepali,-
tt0333892,Mazhu,1982,-,6.1,-,malayalam,9
tt0312445,Bekaraar,1983,121 min,3.6,"Drama, Romance            ",hindi,27
tt7738574,Avam,2017,-,-,-,tamil,-
tt1388424,"Three: Love, Lies, Betrayal",2009,121 min,5.8,"Drama, Mystery, Thriller            ",hindi,67
tt11646360,Veer Bhathiji Maharaj,2009,-,-,Biography            ,gujarati,-
tt0277291,Sant Dnyaneshwar,II 1940,137 min,8.1,Biography            ,hindi,9
tt3657406,Bharat Ke Lal,1994,-,-,Drama            ,hindi,-
tt14090494,24 Carat,2014,128 min,-,Drama            ,kannada,-
tt0333852,Mahatmudu,1976,-,-,-,telugu,-
tt3571378,Gajakesari,2014,165 min,6.5,"Action, Romance            ",kannada,585
tt7166214,Bobby,II 2017,142 min,6.6,"Comedy, Romance            ",malayalam,218
tt0384220,Jai Shiv Shankar,1990,90 min,5.6,Drama            ,hindi,17
-,ZOR: The World of Pakistan Wrestling,,-,-,Documentary            ,urdu,-
tt0252079,Vardakshina,1962,-,-,Drama            ,marathi,-
tt0232585,Sapnon Ka Saudagar,1968,168 min,7.2,Romance            ,hindi,79
tt0482676,Aakhri Sajda,1977,110 min,-,Drama            ,hindi,-
tt8259164,Purey Jai Mon,2016,-,-,Romance            ,bengali,-
tt4966326,Baaghi,2001,-,-,Action            ,hindi,-
tt0271369,Ardham,1989,134 min,6.8,"Crime, Drama, Thriller            ",malayalam,129
tt14245718,Reshman Jawan Ho gai,1975,-,-,-,punjabi,-
tt6138222,Mama Ji,1964,-,-,Comedy            ,punjabi,-
tt4688446,Shuddhi,2017,114 min,7.9,"Crime, Drama, Thriller            ",kannada,368
tt0271356,Adimakal Udamakal,1987,149 min,7.2,"Action, Crime, Drama            ",malayalam,76
tt0259706,Uravai Katha Kili,1984,-,5.6,-,tamil,7
tt5597870,Seethamma Andalu Ramayya Sitralu,2016,-,4.5,"Comedy, Romance            ",telugu,58
tt0945520,Virupakshuni Vichitra Guha,1952,-,-,Mystery            ,telugu,-
tt4516816,Gili Bete,1992,-,-,Drama            ,kannada,-
tt0262639,Nannagaru,1994,-,-,-,telugu,-
-,Amar Sahor,,-,-,"Crime, Thriller            ",bengali,-
tt3781452,Aantiya,1993,-,-,Drama            ,hindi,-
tt13690948,Preeti Hungama,2010,-,-,Drama            ,kannada,-
tt14051362,Raka,2021,118 min,-,Action            ,hindi,-
tt8484590,Teri Bhabhi Hai Pagle,2018,125 min,3.1,"Action, Comedy            ",hindi,123
tt0259322,Gehrayee,1980,135 min,6.8,"Drama, Horror            ",hindi,146
tt9113862,Bishwa Batpar,2016,-,-,Action            ,bengali,-
tt0250399,Ganga Gowri,1973,-,7.8,-,tamil,5
tt3877418,Sachcha Pyar,1992,-,-,Romance            ,hindi,-
tt2550884,Lokpal,2013,-,2.9,Thriller            ,malayalam,270
tt2984648,Naughty Jatts,2013,120 min,6.2,Comedy            ,punjabi,208
tt6402728,Naa Panta Kano,2017,128 min,4.4,Thriller            ,kannada,102
tt4097206,Anokhay Raqeeb,2014 TV Movie,70 min,8.5,"Comedy, Drama, Romance            ",oriya,32
tt9379404,Gernail Singh,1987,165 min,-,"Action, History, Romance            ",urdu,-
tt5684378,Mayer Dabi,1986,-,-,Drama            ,bengali,-
tt9668540,Supermonk,2018,18 min,7.6,"Short, Adventure            ",nepali,5
-,Vimoksh,,-,-,Drama            ,hindi,-
tt4515226,Rudra Tandava,2015,153 min,6,"Action, Drama, Romance            ",kannada,34
tt2606826,Poraali,2011,145 min,6.5,"Action, Drama, Thriller            ",tamil,148
tt0055949,Ek Musafir Ek Hasina,1962,-,6.6,"Action, Comedy, Mystery            ",urdu,48
tt8487644,Somoy Kotha Bole,1983,-,-,Drama            ,bengali,-
tt2032557,The Reluctant Fundamentalist,2012,130 min,6.9,"Drama, Thriller            ",tamil,13480
tt2145753,Jagannath,1996,-,-,Action            ,hindi,-
tt14463054,Mari Life Tari,2018,138 min,-,Drama            ,gujarati,-
tt0374304,Ujala Hi Ujala,1974,124 min,6.2,"Drama, Family            ",hindi,10
tt11273904,Kalidasa Kannada Meshtru,2019,124 min,8.2,Drama            ,kannada,77
tt12915980,Junction Lo Jayamalini,2018,113 min,-,Drama            ,telugu,-
tt0433029,Qurbani,1991,-,-,-,urdu,-
tt7458250,Aish Kar Lai,2014,-,-,Drama            ,punjabi,-
tt0101244,100 Days,1991,161 min,6.5,"Horror, Romance, Thriller            ",hindi,963
tt3182536,Miss 58,1958,-,-,Comedy            ,hindi,-
tt0399267,Laila,1954,-,-,-,hindi,-
tt4197476,Pattathu Yaanai,2013,155 min,3.8,Action            ,tamil,143
tt0887973,Zibahkhana,2007,77 min,5.5,"Horror, Thriller            ",urdu,809
tt13333974,Gawah Rehna,2021,-,-,Drama            ,urdu,-
tt0387033,Apsara,1961,-,-,Drama            ,hindi,-
tt0293447,Neeyum Naanum,1968,136 min,7.1,-,tamil,8
tt4656666,Ab Meri Baari,1983,-,-,Action            ,hindi,-
tt0213966,Oonchi Haveli,1955,-,-,"Action, Adventure            ",hindi,-
tt10198432,Chase No Mercy to Crime,2019,112 min,-,Action            ,hindi,-
tt0155818,Krishnavataram,1982,-,6.2,-,telugu,18
tt13310968,Life,IX 2014,130 min,-,Drama            ,malayalam,-
tt3920876,X Girlfriend,2014,-,-,"Comedy, Drama, Romance            ",telugu,-
tt14150596,Bazarer Kuli,2012,-,-,Drama            ,bengali,-
tt0361861,Maa Bipat Tarini Chandi,1981,-,-,Drama            ,bengali,-
tt13293320,Jhatka,2008 TV Movie,43 min,-,Comedy            ,urdu,-
-,Kadavul Sakayam Nadanasabha,,-,-,Comedy            ,malayalam,-
tt7754540,Odavum Mudiyadhu Oliyavum Mudiyadhu,2018,-,6,Horror            ,tamil,5
tt2057441,Mujhse Fraaandship Karoge,2011,106 min,6.9,"Comedy, Drama, Romance            ",gujarati,3849
tt1757796,Life Before Wedding,2010,100 min,7,"Comedy, Drama, Romance            ",telugu,147
tt12975008,Minnukettu,2004–2009,-,-,Drama            ,malayalam,-
tt6539220,Krishna,II 1996,133 min,6.5,"Drama, Romance            ",tamil,6
-,Lucifer Telugu Remake,,-,-,"Action, Crime, Drama            ",telugu,-
tt14216882,Mosa Khan,1992,-,-,-,punjabi,-
tt8108034,Nota,2018,145 min,6.4,Drama            ,tamil,2514
tt5511394,Akka Thangi,2008,-,-,Drama            ,kannada,-
-,Mah,,-,-,Action            ,nepali,-
tt13439226,Bodinayakanur Ganesan,2011,135 min,-,Drama            ,tamil,-
tt2370852,Saptapadii,2013,105 min,7.2,"Drama, Family, Thriller            ",gujarati,33
tt2324296,Paramedico,2012,80 min,7.3,Documentary            ,oriya,6
tt8333430,Shootout at etawah safari,2018,130 min,-,Thriller            ,hindi,-
tt11422852,Karuthukalai Pathivu Sei,2019,99 min,5.5,Drama            ,tamil,11
tt0434135,Laila Majnu,1945,-,-,"Drama, Romance            ",hindi,-
tt10515480,Viswamitra,2019,133 min,4,Action            ,telugu,24
tt12916306,Sagavaasam,2018,-,-,Drama            ,tamil,-
tt11212478,Thiraipadam,2019,-,-,Comedy            ,tamil,-
tt0254966,Apoorva Sahodarargal,1949,-,6.7,-,tamil,15
tt1346317,Thaliya Bhagya,1984,138 min,-,-,kannada,-
tt14333090,Kallarali Hoovagi,2006,148 min,-,Drama            ,kannada,-
tt5856740,Judaiyaan,2017,-,-,Family            ,punjabi,-
tt0381408,Market,2003,160 min,3.5,"Drama, Musical            ",hindi,128
tt3415152,Oru Kodiyil Iru Malargal,1976,-,-,"Drama, Romance            ",tamil,-
tt2343417,Chhodo Kal Ki Baatein,2012,-,7,"Comedy, Drama, Family            ",hindi,152
tt2800452,Dilliwaali Zaalim Girlfriend,2015,121 min,3.7,"Comedy, Drama            ",hindi,175
tt13633416,Chiyangal,2020,135 min,8.5,Drama            ,tamil,50
tt0107543,Meharbaan,1993,-,6,Romance            ,hindi,39
tt4614188,Parivaar Na Pankhi,1992,-,-,Drama            ,gujarati,-
tt0244741,Pyar Ka Sapna,1969,147 min,6.2,"Comedy, Drama, Family            ",hindi,20
tt0482672,Aakhri Badla,1989,120 min,5.2,"Action, Crime, Drama            ",hindi,20
tt8723914,Gowri,1974,-,-,Drama            ,telugu,-
tt0466361,Auto Shankar,2005,170 min,5,"Action, Romance            ",kannada,59
tt13567032,Let Me Go,2020,-,-,"Short, Thriller            ",urdu,-
tt5051410,Subramanyam for Sale,2015,150 min,6,Comedy            ,telugu,568
tt2497024,Bokya Satbande,2009,120 min,7.7,Family            ,marathi,45
tt8147262,Made in Bangladesh,2019,95 min,7.1,Drama            ,bengali,250
tt7853268,Echarikkai,2018,134 min,6.4,"Crime, Drama            ",tamil,266
tt0259208,Bamma Maata Bangaru Baata,1990,153 min,7.2,"Comedy, Drama            ",telugu,67
tt0049071,Chhoo Mantar,1956,-,6.1,Comedy            ,hindi,9
tt13730570,Minugu,2010,129 min,-,Drama            ,kannada,-
tt4491412,Jeene Nahin Doonga,2005,-,7.2,Action            ,hindi,31
tt6852042,Sasar Maze Daivat,2010,143 min,-,Drama            ,marathi,-
tt7278540,Bhomli,1991,-,-,Drama            ,hindi,-
tt0253784,Tandra Paparayudu,1986,-,7.8,"Action, Biography, Drama            ",telugu,87
tt2619696,Tera Karam Mera Dharam,1987,120 min,-,Romance            ,hindi,-
tt11274096,Goga Sher,1979,135 min,-,"Action, Crime, Drama            ",punjabi,-
tt0230204,Fashion,1943,-,-,-,hindi,-
tt3031204,Lifeu Ishtene,2011,130 min,7.2,"Comedy, Drama            ",kannada,361
tt0216304,Tujhe Nahin Chhodunga,1989,-,-,Action            ,hindi,-
-,MANDALI,,-,-,"Drama, Romance            ",hindi,-
tt7951614,Viruthachalam,2017,-,-,-,tamil,-
tt13782730,Ramakrishna,2004,-,-,Drama            ,tamil,-
tt8694604,Bhagasthulu,1975,85 min,-,Drama            ,telugu,-
tt11242364,Eesha Mahesha,2019,116 min,-,-,kannada,-
tt5745444,Safar: Journey Never Ends,2017,-,-,Drama            ,punjabi,-
tt7618184,Mulk,I 2018,140 min,6.9,Drama            ,hindi,13994
tt0065903,Ishq Par Zor Nahin,1970,-,6.7,Romance            ,hindi,47
tt0797833,Devaki,2005,87 min,4.3,Drama            ,hindi,30
tt0155181,Sindoor Bane Jwala,1982,-,-,-,hindi,-
tt13570440,Tharagu,2008,-,-,Drama            ,tamil,-
-,Cold Case,,-,-,Thriller            ,malayalam,-
tt0353639,Koushalam,1993,-,5.3,-,malayalam,11
tt11502812,Balma Daringbaaz,2019,141 min,-,Drama            ,bhojpuri,-
tt2876408,Mr Joe B. Carvalho,2014,130 min,3.5,"Action, Comedy, Mystery            ",hindi,517
tt0215169,Selvam,1966,145 min,6,-,tamil,9
tt1300341,Aadhi Lakshmi,2006,-,4.1,Action            ,telugu,15
tt0345957,Sreegouranga,1933,-,-,"Comedy, Drama            ",bengali,-
tt8226508,Kottayam,2020,100 min,6.9,"Crime, Drama, Romance            ",malayalam,13
tt0313971,Dil-E-Nadaan,1982,-,6.2,"Drama, Romance            ",hindi,36
tt8065364,The Lost Empire,2019,-,-,Documentary            ,urdu,-
tt10686470,Meow,IV 2017,-,-,"Comedy, Horror            ",tamil,-
tt3014856,Bihari Gunda,1987,-,5,Action            ,hindi,6
tt9548134,Shundori Bodhu,2002,132 min,6.8,Family            ,bengali,6
tt1582466,Adhurs,2010,150 min,6.7,"Action, Comedy, Thriller            ",oriya,2351
tt2449318,Hyderabad Nawabs,2006,118 min,6.8,Comedy            ,telugu,116
tt11112526,Indoo Ki Jawani,2020,119 min,2.6,"Comedy, Drama            ",hindi,4829
tt4194656,Aseem Aasha,2001,-,-,Drama            ,hindi,-
tt2795480,Motherland,III 2016,-,5,"Action, Drama, Thriller            ",punjabi,6
tt1236470,Jahan Jaaeyega Hamen Paaeyega,2007,137 min,3.9,"Action, Comedy, Crime            ",hindi,41
tt4147810, Humsafar,2011–2012,38 min,9,"Drama, Romance            ",urdu,40
tt10137402,MANADA NO MOR,1989,-,-,Drama            ,hindi,-
tt2400629,Coke Studio,2008– ,60 min,9.7,Music            ,oriya,1102
tt6841252,Yes (Your Emotions Speaks),2017,-,9,"Short, Romance            ",malayalam,21
tt10305666,Elevator: a deadly lift experience,2019,97 min,-,Thriller            ,hindi,-
tt6267602,Memories of a Machine,2016,10 min,6.6,"Short, Drama            ",malayalam,41
tt0254400,Ida Lokam,1973,107 min,-,-,telugu,-
tt0281198,Sindhu,1975,-,-,-,malayalam,-
tt0271665,Nandi Veendum Varika,1986,-,7.3,Comedy            ,malayalam,41
-,Rocketry: The Nambi Effect,2021,-,-,"Biography, Drama            ",hindi,-
tt0374812,Lalsalu,2001,110 min,7.8,"Comedy, Drama            ",bengali,782
tt0240481,En Manaivi,1942,-,7.4,Comedy            ,tamil,10
